cd_produto,qtde,nota,preco_liq,preco_ipi,preco_icms,p_ipi,p_icm,nm_produto,cd_cliente,nm_cliente,cidade,uf,cd_vendedor,nm_vendedor,cd_familia,nm_familia,cd_grupo,nm_grupo,cd_marca,nm_marca,data_pedido,data_nota,cd_operacao,nm_operacao,cd_sub_grupo,nm_sub_grupo,cd_linha,nm_linha,valor,lucro
3081,1,8530,1478.88,1611.98,1902.14,9,18,COM RELOGIO CONSORTE FUNCA Serie 11,85.0,SERRALHERIA TUCANO LTDA,SAO PAULO,SP,6,VIVALDO,13,RADIOS,39,TOCADOR DE MP3,80,Fone Older,2009-04-14,2009-04-27,5.102,VENDAS,156,COM RELOGIO,4,SOM & IMAGEM,1478.88,133.0992
2577,1,8531,1236.96,1298.81,1532.59,5,18,PRETO DO BISAVO TELESP Serie 60,101.0,BRAINCO BRASIL IND. E COM. DE MAQS.E PECAS LTDA.,SAO CARLOS,SP,6,VIVALDO,3,TELEFONE FIXO ANTIGO,3,DO VOVO,65,Radio Shake,2009-04-14,2009-04-17,5.102,VENDAS,42,PRETO DO BISAVO,2,TELEFONIA,1236.96,39.706416000000004
5,1,8532,1409.6,1451.89,1713.23,3,18,MOEDORA ARNO Serie 03,50.0,ALCOA ALUMINIO S/A,COTIA,SP,2,DIONISIO,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,1,Brastenta,2009-04-14,2009-04-19,5.102,VENDAS,5,MOEDORA,1,ELETRODOMESTICOS,1409.6,77.528
5,1,8533,1409.6,1451.89,1713.23,3,18,MOEDORA ARNO Serie 03,55.0,MARCENARIA E REF. SCARAV. SAVIOLI LTDA ME,ITU,SP,2,DIONISIO,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,1,Brastenta,2009-04-15,2009-04-20,5.102,VENDAS,5,MOEDORA,1,ELETRODOMESTICOS,1409.6,77.528
5,1,8534,1409.6,1451.89,1553.52,3,7,MOEDORA ARNO Serie 03,102.0,BRASHOLANDA S/A EQUIP. IND.,S.JOSE DOS PINHAIS,PR,6,VIVALDO,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,1,Brastenta,2009-04-15,2009-04-20,6.102,VD P/ OUTRO ESTADO,5,MOEDORA,1,ELETRODOMESTICOS,1409.6,77.528
1858,2,8535,891.84,936.43,1104.99,5,18,COM MP3 PLUGS Serie 89,103.0,MAPRI-TEXTRON DO BRASIL LTDA,SAO PAULO,SP,6,VIVALDO,12,INTEGRADOS,25,SOM ESPECIAL,3,CCL,2009-04-15,2009-04-27,5.102,VENDAS,103,COM MP3,4,SOM & IMAGEM,1783.68,171.76838400000003
2787,2,8535,1337.76,1431.4,1689.06,7,18,BATE BOSCH Serie 81,103.0,MAPRI-TEXTRON DO BRASIL LTDA,SAO PAULO,SP,6,VIVALDO,5,ELETRODOMESTICOS DE COZINHA,18,CENTRIFUGA,51,Consolesa,2009-04-15,2009-04-20,5.102,VENDAS,57,BATE,1,ELETRODOMESTICOS,2675.52,133.776
3948,4,8536,1895.04,1989.79,2347.95,5,18,MEDIA LEMBRANCA MICROLIXO Serie 98,78.0,MARCENARIA E REFRIGERACAO LTDA,SAO PAULO,SP,6,VIVALDO,9,NETBOOK,9,BARATO,40,Ching Pau,2009-04-15,2009-04-24,5.102,VENDAS,48,MEDIA LEMBRANCA,3,TI,7580.16,314.90870400000006
3494,1,8537,1677.12,1828.06,2157.11,9,18,MUITA LEMBRANCA BRAS-SUL Serie 52,87.0,D.B.I. DISTRIBUIDORA BRASILEIRA DE INOX LTDA,SAO PAULO,SP,6,VIVALDO,10,IPAD,23,MARCA,40,Ching Pau,2009-04-16,2009-04-26,5.102,VENDAS,179,MUITA LEMBRANCA,3,TI,1677.12,833.8176
5,1,8538,1409.6,1451.89,1713.23,3,18,MOEDORA ARNO Serie 03,4.0,ACE SCHMERSAL ELETROELETRONICA INDUSTRIAL LTDA.,BOITUVA,SP,2,DIONISIO,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,1,Brastenta,2009-04-16,2009-04-21,5.102,VENDAS,5,MOEDORA,1,ELETRODOMESTICOS,1409.6,77.528
100,5,8539,398.0,417.9,468.05,5,12,MEDIA LEMBRANCA SISNE Serie 13,83.0,CARAVELLI AVIOES SA,CARAMBEI,PR,6,VIVALDO,9,NETBOOK,22,XING-LING,6,IBN,2009-04-17,2009-04-26,6.102,VD P/ OUTRO ESTADO,100,MEDIA LEMBRANCA,3,TI,1990.0,165.90992
5,1,8540,1409.6,1451.89,1713.23,3,18,MOEDORA ARNO Serie 03,75.0,EQUIPA INOX INDUSTRIA E COMERCIO LTDA,ITU,SP,6,VIVALDO,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,1,Brastenta,2009-04-17,2009-04-22,5.102,VENDAS,5,MOEDORA,1,ELETRODOMESTICOS,1409.6,77.528
3948,2,8540,1895.04,1989.79,2347.95,5,18,MEDIA LEMBRANCA MICROLIXO Serie 98,75.0,EQUIPA INOX INDUSTRIA E COMERCIO LTDA,ITU,SP,6,VIVALDO,9,NETBOOK,9,BARATO,40,Ching Pau,2009-04-17,2009-04-26,5.102,VENDAS,48,MEDIA LEMBRANCA,3,TI,3790.08,165.90992
5,1,8541,1409.6,1451.89,1626.11,3,12,MOEDORA ARNO Serie 03,14.0,ACOTECNICA S/A,JANDIRA CX.P.13,SP,4,DAYSE,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,1,Brastenta,2009-04-17,2009-04-22,6.102,VD P/ OUTRO ESTADO,5,MOEDORA,1,ELETRODOMESTICOS,1409.6,77.528
4168,2,8542,2000.64,2140.68,2526.01,7,18,MEDIA LEMBRANCA CELL LIBERTY Serie 20,71.0,ARTES MATRIZ IND DE MATRIZES LTDA.,CAMPO LARGO,PR,6,VIVALDO,8,NOTEBOOK,34,SEM SISTEMA OPERACIONAL,2,Compaqto,2009-04-20,2009-04-28,5.102,VENDAS,73,MEDIA LEMBRANCA,3,TI,4001.28,155.05599999999998
994,1,8542,1177.12,1177.12,1389.0,0,18,ATE 20 LITROS CONSUL Serie 02,71.0,ARTES MATRIZ IND DE MATRIZES LTDA.,CAMPO LARGO,PR,6,VIVALDO,6,LINHA BRANCA,19,LAVADORA,3,CCL,2009-04-20,2009-04-26,5.102,VENDAS,19,ATE 20 LITROS,1,ELETRODOMESTICOS,1177.12,66.50728
3284,2,8542,1576.32,1718.19,2027.46,9,18,MUITA LEMBRANCA DELL Serie 31,71.0,ARTES MATRIZ IND DE MATRIZES LTDA.,CAMPO LARGO,PR,6,VIVALDO,8,NOTEBOOK,8,COM LINUX,40,Ching Pau,2009-04-20,2009-04-28,5.102,VENDAS,164,MUITA LEMBRANCA,3,TI,3152.64,129.48319999999998
1291,2,8543,619.68,650.66,767.78,5,18,CONDICIONA AR VENTILVA Serie 32,68.0,ARNO S/A,SAO PAULO,SP,6,VIVALDO,4,APARELHOS DE AR,4,VENTILADOR,22,Daqo,2009-04-20,2009-04-24,5.102,VENDAS,121,CONDICIONA AR,1,ELETRODOMESTICOS,1239.36,66.30576
1733,2,8543,831.84,906.71,1069.91,9,18,CONDICIONA AR CARRIER Serie 76,68.0,ARNO S/A,SAO PAULO,SP,6,VIVALDO,4,APARELHOS DE AR,17,AR CONDICIONADO,50,TCLixo,2009-04-20,2009-04-24,5.102,VENDAS,173,CONDICIONA AR,1,ELETRODOMESTICOS,1663.68,83.18400000000001
5,1,8544,1409.6,1451.89,1713.23,3,18,MOEDORA ARNO Serie 03,27.0,INDUSTRIA DE PLASTICOS ESTRELA DOURADA LTDA,SAO PAULO,SP,4,DAYSE,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,1,Brastenta,2009-04-20,2009-04-25,5.102,VENDAS,5,MOEDORA,1,ELETRODOMESTICOS,1409.6,77.528
5,1,8545,1409.6,1451.89,1713.23,3,18,MOEDORA ARNO Serie 03,8.0,SULZER BRASIL S/A,S.B C,SP,4,DAYSE,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,1,Brastenta,2009-04-20,2009-04-25,5.102,VENDAS,5,MOEDORA,1,ELETRODOMESTICOS,1409.6,77.528
100,1,8546,398.0,417.9,493.12,5,18,MEDIA LEMBRANCA SISNE Serie 13,5.0,ACIP-APARELHOS DE CONTROLE E IND DE PRECISAO LTDA.,VARZEA PAULISTA,SP,6,VIVALDO,9,NETBOOK,22,XING-LING,6,IBN,2009-04-22,2009-05-01,5.102,VENDAS,100,MEDIA LEMBRANCA,3,TI,398.0,165.90992
100,1,8546,398.0,417.9,493.12,5,18,MEDIA LEMBRANCA SISNE Serie 13,5.0,ACIP-APARELHOS DE CONTROLE E IND DE PRECISAO LTDA.,VARZEA PAULISTA,SP,6,VIVALDO,9,NETBOOK,22,XING-LING,6,IBN,2009-04-22,2009-05-01,5.102,VENDAS,100,MEDIA LEMBRANCA,3,TI,398.0,46.84460000000001
2681,4,8547,1286.88,1351.22,1594.44,5,18,PLASTICO MODERNO LIXXOR Serie 71,77.0,REFRIGERACAO AVENIDA LTDA,SAO PAULO,SP,6,VIVALDO,3,TELEFONE FIXO ANTIGO,29,DE ENFEITE,80,Fone Older,2009-04-22,2009-04-25,5.102,VENDAS,146,PLASTICO MODERNO,2,TELEFONIA,5147.52,165.23539200000002
5,1,8548,1409.6,1451.89,1713.23,3,18,MOEDORA ARNO Serie 03,104.0,BRASIMET IND.E COM. LTDA,SAO PAULO,SP,2,DIONISIO,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,1,Brastenta,2009-04-22,2009-04-27,5.102,VENDAS,5,MOEDORA,1,ELETRODOMESTICOS,1409.6,77.528
5,1,8549,1409.6,1451.89,1713.23,3,18,MOEDORA ARNO Serie 03,8.0,SULZER BRASIL S/A,S.B C,SP,4,DAYSE,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,1,Brastenta,2009-04-22,2009-04-27,5.102,VENDAS,5,MOEDORA,1,ELETRODOMESTICOS,1409.6,77.528
5,1,8550,1409.6,1451.89,1713.23,3,18,MOEDORA ARNO Serie 03,12.0,ABRATEC COMERCIAL LTDA.,JOINVILLE,SC,6,VIVALDO,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,1,Brastenta,2009-04-23,2009-04-28,5.102,VENDAS,5,MOEDORA,1,ELETRODOMESTICOS,1409.6,77.528
2447,2,8551,1174.56,1233.29,1455.28,5,18,PLASTICO MODERNO LIXXOR Serie 47,78.0,MARCENARIA E REFRIGERACAO LTDA,SAO PAULO,SP,6,VIVALDO,3,TELEFONE FIXO ANTIGO,29,DE ENFEITE,40,Ching Pau,2009-04-23,2009-04-26,5.102,VENDAS,107,PLASTICO MODERNO,2,TELEFONIA,2349.12,75.406752
5,1,8552,1409.6,1451.89,1713.23,3,18,MOEDORA ARNO Serie 03,2.0,ABRASIVOS XAVIER COMERCIAL LTDA.,RIO DE JANEIRO,RJ,4,DAYSE,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,1,Brastenta,2009-04-23,2009-04-28,5.901,BENEFICIAMENTO,5,MOEDORA,1,ELETRODOMESTICOS,1409.6,77.528
5,1,8553,1409.6,1451.89,1713.23,3,18,MOEDORA ARNO Serie 03,73.0,ARTHUR KLINK METALURGICA LTDA.,SOROCABA,SP,6,VIVALDO,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,1,Brastenta,2009-04-24,2009-04-29,5.102,VENDAS,5,MOEDORA,1,ELETRODOMESTICOS,1409.6,77.528
4953,1,8553,2377.44,2543.86,3001.76,7,18,MAIS OU MENOS CONSORTE FUNCA Serie 98,73.0,ARTHUR KLINK METALURGICA LTDA.,SOROCABA,SP,6,VIVALDO,13,RADIOS,39,TOCADOR DE MP3,3,CCL,2009-04-24,2009-05-07,5.102,VENDAS,78,MAIS OU MENOS,4,SOM & IMAGEM,2377.44,213.96959999999999
1651,2,8553,792.48,832.1,981.88,5,18,MAIS OU MENOS CLARION Serie 68,73.0,ARTHUR KLINK METALURGICA LTDA.,SOROCABA,SP,6,VIVALDO,13,RADIOS,13,RADIO RELOGIO,50,TCLixo,2009-04-24,2009-05-07,5.102,VENDAS,91,MAIS OU MENOS,4,SOM & IMAGEM,1584.96,152.631648
614,2,8553,644.72,644.72,760.77,0,18,PRETO DO BISAVO LIXXOR Serie 64,73.0,ARTHUR KLINK METALURGICA LTDA.,SOROCABA,SP,6,VIVALDO,3,TELEFONE FIXO ANTIGO,29,DE ENFEITE,80,Fone Older,2009-04-24,2009-04-27,5.102,VENDAS,29,PRETO DO BISAVO,2,TELEFONIA,1289.44,43.712016
5,1,8554,1409.6,1451.89,1713.23,3,18,MOEDORA ARNO Serie 03,86.0,DEFUMAX EQUIPAMENTOS SA,JABOTICABAL,SP,6,VIVALDO,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,1,Brastenta,2009-04-24,2009-04-29,5.102,VENDAS,5,MOEDORA,1,ELETRODOMESTICOS,1409.6,77.528
5,1,8555,1409.6,1451.89,1713.23,3,18,MOEDORA ARNO Serie 03,106.0,BREDA S/A IND COM PRODS. METAL.,SAO PAULO,SP,6,VIVALDO,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,1,Brastenta,2009-04-24,2009-04-29,5.102,VENDAS,5,MOEDORA,1,ELETRODOMESTICOS,1409.6,77.528
2647,2,8555,1270.56,1334.09,1574.22,5,18,MUITA LEMBRANCA CELL LIBERTY Serie 67,106.0,BREDA S/A IND COM PRODS. METAL.,SAO PAULO,SP,6,VIVALDO,8,NOTEBOOK,34,SEM SISTEMA OPERACIONAL,91,XT Ling,2009-04-24,2009-05-02,5.102,VENDAS,112,MUITA LEMBRANCA,3,TI,2541.12,165.90992
5,1,8556,1409.6,1451.89,1713.23,3,18,MOEDORA ARNO Serie 03,105.0,BRASIMPAR IND. METALURGICA LTDA.,GUARULHOS,SP,2,DIONISIO,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,1,Brastenta,2009-04-27,2009-05-02,5.102,VENDAS,5,MOEDORA,1,ELETRODOMESTICOS,1409.6,77.528
5,1,8557,1409.6,1451.89,1713.23,3,18,MOEDORA ARNO Serie 03,50.0,ALCOA ALUMINIO S/A,COTIA,SP,2,DIONISIO,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,1,Brastenta,2009-04-27,2009-05-02,5.102,VENDAS,5,MOEDORA,1,ELETRODOMESTICOS,1409.6,77.528
5,1,8558,1409.6,1451.89,1713.23,3,18,MOEDORA ARNO Serie 03,8.0,SULZER BRASIL S/A,S.B C,SP,4,DAYSE,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,1,Brastenta,2009-04-27,2009-05-02,5.102,VENDAS,5,MOEDORA,1,ELETRODOMESTICOS,1409.6,77.528
5,1,8559,1409.6,1451.89,1713.23,3,18,MOEDORA ARNO Serie 03,86.0,DEFUMAX EQUIPAMENTOS SA,JABOTICABAL,SP,6,VIVALDO,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,1,Brastenta,2009-04-27,2009-05-02,5.102,VENDAS,5,MOEDORA,1,ELETRODOMESTICOS,1409.6,77.528
5,1,8560,1409.6,1451.89,1713.23,3,18,MOEDORA ARNO Serie 03,27.0,INDUSTRIA DE PLASTICOS ESTRELA DOURADA LTDA,SAO PAULO,SP,4,DAYSE,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,1,Brastenta,2009-04-27,2009-05-02,5.102,VENDAS,5,MOEDORA,1,ELETRODOMESTICOS,1409.6,77.528
824,2,8560,1095.52,1150.3,1357.35,5,18,MOEDORA ARNO Serie 85,27.0,INDUSTRIA DE PLASTICOS ESTRELA DOURADA LTDA,SAO PAULO,SP,4,DAYSE,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,79,Eletroradiobras,2009-04-27,2009-05-02,5.102,VENDAS,44,MOEDORA,1,ELETRODOMESTICOS,2191.04,117.22064000000002
5,1,8561,1409.6,1451.89,1713.23,3,18,MOEDORA ARNO Serie 03,88.0,SANTANA REFRIGERACAO E INSTRUMENTACAO LTDA,GUARULHOS,SP,6,VIVALDO,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,1,Brastenta,2009-04-28,2009-05-03,5.102,VENDAS,5,MOEDORA,1,ELETRODOMESTICOS,1409.6,77.528
5,1,8562,1409.6,1451.89,1713.23,3,18,MOEDORA ARNO Serie 03,88.0,SANTANA REFRIGERACAO E INSTRUMENTACAO LTDA,GUARULHOS,SP,6,VIVALDO,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,1,Brastenta,2009-04-28,2009-05-03,5.102,VENDAS,5,MOEDORA,1,ELETRODOMESTICOS,1409.6,77.528
4784,2,8563,2296.32,2411.14,2845.14,5,18,COM RELOGIO BRASNORTH Serie 81,104.0,BRASIMET IND.E COM. LTDA,SAO PAULO,SP,2,DIONISIO,13,RADIOS,26,RADIO ANTIGO,3,CCL,2009-04-28,2009-05-11,5.102,VENDAS,104,COM RELOGIO,4,SOM & IMAGEM,4592.64,442.27123200000005
5,1,8564,1409.6,1451.89,1713.23,3,18,MOEDORA ARNO Serie 03,22.0,INDUSTRIA DE MAQUINAS HYPPOLITO LTDA,FERRAZ DE VASCONC.,SP,4,DAYSE,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,1,Brastenta,2009-04-28,2009-05-03,5.102,VENDAS,5,MOEDORA,1,ELETRODOMESTICOS,1409.6,77.528
5,1,8565,1409.6,1451.89,1713.23,3,18,MOEDORA ARNO Serie 03,4.0,ACE SCHMERSAL ELETROELETRONICA INDUSTRIAL LTDA.,BOITUVA,SP,2,DIONISIO,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,1,Brastenta,2009-04-28,2009-05-03,5.102,VENDAS,5,MOEDORA,1,ELETRODOMESTICOS,1409.6,77.528
1948,2,8565,935.04,1019.19,1202.65,9,18,IMAGEM ULTRA MONTVELHO Serie 98,4.0,ACE SCHMERSAL ELETROELETRONICA INDUSTRIAL LTDA.,BOITUVA,SP,2,DIONISIO,11,TV,37,LED,77,Tvzinha,2009-04-28,2009-05-09,5.102,VENDAS,193,IMAGEM ULTRA,4,SOM & IMAGEM,1870.08,168.3072
5,1,8566,1409.6,1451.89,1713.23,3,18,MOEDORA ARNO Serie 03,6.0,ESCOMAG IND. COM. E POLIMENTOS DE METAIS LTDA,SAO BERNARDO DO CAMP,SP,1,BEATRIZ,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,1,Brastenta,2009-04-29,2009-05-04,5.901,BENEFICIAMENTO,5,MOEDORA,1,ELETRODOMESTICOS,1409.6,77.528
5,1,8567,1409.6,1451.89,1713.23,3,18,MOEDORA ARNO Serie 03,105.0,BRASIMPAR IND. METALURGICA LTDA.,GUARULHOS,SP,2,DIONISIO,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,1,Brastenta,2009-04-29,2009-05-04,5.102,VENDAS,5,MOEDORA,1,ELETRODOMESTICOS,1409.6,77.528
4508,2,8568,2163.84,2163.84,2553.33,0,18,SEM LEMBRANCA BRAS-SUL Serie 54,68.0,ARNO S/A,SAO PAULO,SP,6,VIVALDO,10,IPAD,23,MARCA,3,CCL,2009-04-30,2009-05-10,5.102,VENDAS,23,SEM LEMBRANCA,3,TI,4327.68,175.21327999999997
4529,2,8568,2173.92,2282.62,2693.49,5,18,MOEDORA ARNO Serie 56,68.0,ARNO S/A,SAO PAULO,SP,6,VIVALDO,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,3,CCL,2009-04-30,2009-05-05,5.102,VENDAS,44,MOEDORA,1,ELETRODOMESTICOS,4347.84,232.60944000000003
4550,5,8568,2184.0,2336.88,2757.52,7,18,MAIS OU MENOS BRASNORTH Serie 58,68.0,ARNO S/A,SAO PAULO,SP,6,VIVALDO,13,RADIOS,26,RADIO ANTIGO,3,CCL,2009-04-30,2009-05-13,5.102,VENDAS,65,MAIS OU MENOS,4,SOM & IMAGEM,10920.0,982.8
3381,2,8568,1622.88,1736.48,2049.05,7,18,CELULAR COM MP3+MP3 JPG Serie 41,68.0,ARNO S/A,SAO PAULO,SP,6,VIVALDO,1,CELULAR,27,AVANCADO,80,Fone Older,2009-04-30,2009-05-01,5.102,VENDAS,66,CELULAR COM MP3+MP3,2,TELEFONIA,3245.76,97.3728
3955,2,8568,1898.4,2031.29,2396.92,7,18,PLASTICO DA TELESP VELHUSCO Serie 98,68.0,ARNO S/A,SAO PAULO,SP,6,VIVALDO,3,TELEFONE FIXO ANTIGO,16,A CORDA,80,Fone Older,2009-04-30,2009-05-03,5.102,VENDAS,55,PLASTICO DA TELESP,2,TELEFONIA,3796.8,113.904
5,1,8569,1409.6,1451.89,1713.23,3,18,MOEDORA ARNO Serie 03,76.0,ITALFINISH INDUSTRIA E COMERCIO LTDA,DIADEMA,SP,6,VIVALDO,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,1,Brastenta,2009-04-30,2009-05-05,5.102,VENDAS,5,MOEDORA,1,ELETRODOMESTICOS,1409.6,77.528
2248,2,8570,1079.04,1132.99,1336.93,5,18,COM MP3 PLUGS Serie 28,78.0,MARCENARIA E REFRIGERACAO LTDA,SAO PAULO,SP,6,VIVALDO,12,INTEGRADOS,25,SOM ESPECIAL,50,TCLixo,2009-04-30,2009-05-12,5.102,VENDAS,103,COM MP3,4,SOM & IMAGEM,2158.08,207.823104
100,1,8571,398.0,417.9,493.12,5,18,MEDIA LEMBRANCA SISNE Serie 13,107.0,BREK FREIOS LTDA.,JARINU,SP,6,VIVALDO,9,NETBOOK,22,XING-LING,6,IBN,2009-04-30,2009-05-09,5.901,BENEFICIAMENTO,100,MEDIA LEMBRANCA,3,TI,398.0,254.00601600000002
100,1,8571,398.0,417.9,493.12,5,18,MEDIA LEMBRANCA SISNE Serie 13,107.0,BREK FREIOS LTDA.,JARINU,SP,6,VIVALDO,9,NETBOOK,22,XING-LING,6,IBN,2009-04-30,2009-05-09,5.901,BENEFICIAMENTO,100,MEDIA LEMBRANCA,3,TI,398.0,46.84460000000001
5,1,8572,1409.6,1451.89,1713.23,3,18,MOEDORA ARNO Serie 03,108.0,BRIGATTO INDUSTRIA DE MOVEIS LTDA.,LIMEIRA,SP,2,DIONISIO,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,1,Brastenta,2009-04-30,2009-05-05,5.102,VENDAS,5,MOEDORA,1,ELETRODOMESTICOS,1409.6,77.528
5,1,8573,1409.6,1451.89,1713.23,3,18,MOEDORA ARNO Serie 03,6.0,ESCOMAG IND. COM. E POLIMENTOS DE METAIS LTDA,SAO BERNARDO DO CAMP,SP,4,DAYSE,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,1,Brastenta,2009-05-04,2009-05-09,5.901,BENEFICIAMENTO,5,MOEDORA,1,ELETRODOMESTICOS,1409.6,77.528
5,1,8574,1409.6,1451.89,1713.23,3,18,MOEDORA ARNO Serie 03,4.0,ACE SCHMERSAL ELETROELETRONICA INDUSTRIAL LTDA.,BOITUVA,SP,2,DIONISIO,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,1,Brastenta,2009-05-05,2009-05-10,5.102,VENDAS,5,MOEDORA,1,ELETRODOMESTICOS,1409.6,77.528
1379,2,8574,661.92,701.64,827.93,6,18,CELULAR COM MP3 CELL LING Serie 41,4.0,ACE SCHMERSAL ELETROELETRONICA INDUSTRIAL LTDA.,BOITUVA,SP,2,DIONISIO,1,CELULAR,14,SIMPLES,10,Pear,2009-05-05,2009-05-06,5.102,VENDAS,14,CELULAR COM MP3,2,TELEFONIA,1323.84,40.509504
5,1,8575,1409.6,1451.89,1713.23,3,18,MOEDORA ARNO Serie 03,4.0,ACE SCHMERSAL ELETROELETRONICA INDUSTRIAL LTDA.,BOITUVA,SP,2,DIONISIO,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,1,Brastenta,2009-05-05,2009-05-10,5.102,VENDAS,5,MOEDORA,1,ELETRODOMESTICOS,1409.6,77.528
2548,2,8575,1223.04,1296.42,1529.78,6,18,UM POUCO DE TUDO CLARION Serie 58,4.0,ACE SCHMERSAL ELETROELETRONICA INDUSTRIAL LTDA.,BOITUVA,SP,2,DIONISIO,13,RADIOS,13,RADIO RELOGIO,65,Radio Shake,2009-05-05,2009-05-18,5.102,VENDAS,13,UM POUCO DE TUDO,4,SOM & IMAGEM,2446.08,224.550144
5,1,8576,1409.6,1451.89,1713.23,3,18,MOEDORA ARNO Serie 03,4.0,ACE SCHMERSAL ELETROELETRONICA INDUSTRIAL LTDA.,BOITUVA,SP,2,DIONISIO,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,1,Brastenta,2009-05-06,2009-05-11,5.102,VENDAS,5,MOEDORA,1,ELETRODOMESTICOS,1409.6,77.528
5,1,8577,1409.6,1451.89,1713.23,3,18,MOEDORA ARNO Serie 03,50.0,ALCOA ALUMINIO S/A,COTIA,SP,2,DIONISIO,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,1,Brastenta,2009-05-06,2009-05-11,5.102,VENDAS,5,MOEDORA,1,ELETRODOMESTICOS,1409.6,77.528
3335,2,8577,1600.8,1600.8,1888.94,0,18,VAGA LEMBRANCA MICROTEC Serie 36,50.0,ALCOA ALUMINIO S/A,COTIA,SP,2,DIONISIO,7,MICRO-COMPUTADOR,20,COM WINDOWS,40,Ching Pau,2009-05-06,2009-05-13,5.102,VENDAS,20,VAGA LEMBRANCA,3,TI,3201.6,175.21327999999997
100,1,8578,398.0,417.9,493.12,5,18,MEDIA LEMBRANCA SISNE Serie 13,107.0,BREK FREIOS LTDA.,JARINU,SP,6,VIVALDO,9,NETBOOK,22,XING-LING,6,IBN,2009-05-06,2009-05-15,5.901,BENEFICIAMENTO,100,MEDIA LEMBRANCA,3,TI,398.0,376.82832
100,1,8578,398.0,417.9,493.12,5,18,MEDIA LEMBRANCA SISNE Serie 13,107.0,BREK FREIOS LTDA.,JARINU,SP,6,VIVALDO,9,NETBOOK,22,XING-LING,6,IBN,2009-05-06,2009-05-15,5.901,BENEFICIAMENTO,100,MEDIA LEMBRANCA,3,TI,398.0,46.84460000000001
5,1,8579,1409.6,1451.89,1713.23,3,18,MOEDORA ARNO Serie 03,6.0,ESCOMAG IND. COM. E POLIMENTOS DE METAIS LTDA,SAO BERNARDO DO CAMP,SP,6,VIVALDO,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,1,Brastenta,2009-05-08,2009-05-13,5.901,BENEFICIAMENTO,5,MOEDORA,1,ELETRODOMESTICOS,1409.6,77.528
5,1,8580,1409.6,1451.89,1713.23,3,18,MOEDORA ARNO Serie 03,50.0,ALCOA ALUMINIO S/A,COTIA,SP,2,DIONISIO,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,1,Brastenta,2009-05-08,2009-05-13,5.102,VENDAS,5,MOEDORA,1,ELETRODOMESTICOS,1409.6,77.528
5,1,8581,1409.6,1451.89,1713.23,3,18,MOEDORA ARNO Serie 03,86.0,DEFUMAX EQUIPAMENTOS SA,JABOTICABAL,SP,6,VIVALDO,5,ELETRODOMESTICOS DE COZINHA,5,BATEDEIRA,1,Brastenta,2009-05-08,2009-05-13,5.102,VENDAS,5,MOEDORA,1,ELETRODOMESTICOS,1409.6,77.528
100,1,8582,398.0,417.9,493.12,5,18,MEDIA LEMBRANCA SISNE Serie 13,107.0,BREK FREIOS LTDA.,JARINU,SP,6,VIVALDO,9,NETBOOK,22,XING-LING,6,IBN,2009-05-08,2009-05-17,5.901,BENEFICIAMENTO,100,MEDIA LEMBRANCA,3,TI,398.0,165.90992
